Channel Name	X	Y	Xc	Yc	Height	Area	Width	Phi	Ax	BG	I	Frame	Length	Link	Valid	Z	Zc	Photons	Lateral Localization Accuracy	Xw	Yw	Xwc	Ywc
405/647	1678.0	18501.9	1678.0	18501.9	2763.53198	39170.18750	293.84491	45.50656	1.13448	4483.94385	49163.80469	154	2	-1	-3	0	0	1041.92699	11.09745	1678.0	18501.9	1678.0	18501.9
405/647	27843.8	20669.7	27843.8	20669.7	2088.05103	6872.75098	231.60875	-55.72310	1.15693	11980.07227	6830.18750	154	1	-1	-2	0	0	182.81518	42.02791	27843.8	20669.7	27843.8	20669.7
405/647	8695.9	21911.5	8695.9	21911.5	2143.58228	7994.45068	246.53835	-7.81909	1.03383	4514.41943	12096.51563	154	1	-1	-3	0	0	212.65239	26.12766	8695.9	21911.5	8695.9	21911.5
405/647	25157.8	27985.2	25157.8	27985.2	17150.90039	106081.26563	317.49445	-3.31458	1.07045	6918.32373	106619.90625	154	1	-1	5	0	0	2821.76167	4.90695	25157.8	27985.2	25157.8	27985.2
405/647	23737.1	28428.7	23737.1	28428.7	5899.92871	28923.59375	282.65909	7.17131	1.19159	7728.15576	31888.10938	154	1	-1	-5	0	0	769.36759	12.82900	23737.1	28428.7	23737.1	28428.7
405/647	24283.6	28867.5	24283.6	28867.5	9469.75098	64520.76563	333.22739	46.85827	1.12714	6801.15918	63491.01563	154	1	-1	6	0	0	1716.25237	7.98902	24283.6	28867.5	24283.6	28867.5
405/647	39734.7	34391.6	39734.7	34391.6	3147.09229	22512.63867	234.55162	-54.42923	1.07851	4384.10352	15527.81250	154	2	-1	-4	0	0	598.83619	12.13081	39734.7	34391.6	39734.7	34391.6
405/647	20892.9	36176.8	20892.9	36176.8	3476.49316	11985.63574	237.03914	-17.68266	1.27957	4598.27832	19695.03906	154	1	-1	-5	0	0	318.81791	16.83900	20892.9	36176.8	20892.9	36176.8
405/647	9227.7	810.7	9227.7	810.7	5240.59033	49637.63672	248.46147	32.25715	1.10454	4503.80615	63559.54688	155	3	-1	-5	0	0	1320.36114	7.83894	9227.7	810.7	9227.7	810.7
405/647	20030.0	7755.9	20030.0	7755.9	10484.15625	46179.03516	267.92667	28.80884	1.09738	6344.26807	50928.29688	155	1	-1	7	0	0	1228.36234	7.18776	20030.0	7755.9	20030.0	7755.9
405/647	19424.4	10102.5	19424.4	10102.5	3114.41553	12897.52930	259.79166	-50.26071	1.19570	5187.55420	20091.14844	155	1	-1	-4	0	0	343.07428	19.56149	19424.4	10102.5	19424.4	10102.5
405/647	22307.6	10862.4	22307.6	10862.4	4734.21338	23297.99609	283.20154	-54.48938	1.07010	5638.14697	27835.32813	155	1	-1	-4	0	0	619.72670	13.77401	22307.6	10862.4	22307.6	10862.4
405/647	13703.4	11124.0	13703.4	11124.0	3479.60229	20907.92383	312.93265	22.47904	1.08247	7255.18945	22889.26563	155	1	-1	-2	0	0	556.15077	20.35964	13703.4	11124.0	13703.4	11124.0
405/647	28790.2	18583.0	28790.2	18583.0	8003.06885	53471.19141	329.98325	30.65793	1.00731	9461.97266	56669.68750	155	1	-1	-3	0	0	1422.33369	10.53724	28790.2	18583.0	28790.2	18583.0
405/647	28884.4	20310.1	28884.4	20310.1	6592.92236	50266.94922	352.50275	-89.99481	1.14739	11643.91797	49126.06250	155	1	-1	5	0	0	1337.10085	13.73835	28884.4	20310.1	28884.4	20310.1
405/647	30582.4	20383.3	30582.4	20383.3	4349.75635	22773.32617	292.10635	-82.72292	1.18465	9757.82715	25012.32813	155	1	-1	-4	0	0	605.77048	18.82302	30582.4	20383.3	30582.4	20383.3
405/647	23992.1	23044.6	23992.1	23044.6	14895.38379	132966.03125	267.13443	59.14075	1.11125	8129.89160	137641.42188	155	2	-1	-2	0	0	3536.89643	4.05417	23992.1	23044.6	23992.1	23044.6
405/647	20634.6	25757.8	20634.6	25757.8	8369.62695	37845.24219	271.46436	48.11063	1.01372	11531.75781	39630.06250	155	1	-1	-2	0	0	1006.68344	11.00679	20634.6	25757.8	20634.6	25757.8
405/647	35743.5	26424.3	35743.5	26424.3	4899.77588	32507.35938	328.82358	57.01627	1.28239	4758.04053	36862.98438	155	1	-1	-2	0	0	864.69576	12.44977	35743.5	26424.3	35743.5	26424.3
405/647	24630.0	28402.5	24630.0	28402.5	10394.29395	144876.43750	312.35254	-4.39671	1.10399	7682.98926	145511.56250	155	2	-1	-4	0	0	3853.71324	4.78921	24630.0	28402.5	24630.0	28402.5
405/647	32499.4	28470.4	32499.4	28470.4	8391.74707	43514.62891	290.70444	5.99411	1.10051	5205.66309	47972.42188	155	1	-1	5	0	0	1157.48913	8.08255	32499.4	28470.4	32499.4	28470.4
405/647	36994.5	28682.7	36994.5	28682.7	5093.33252	21012.38086	259.29660	0.00000	1.10506	4452.39502	24424.12500	155	1	-1	8	0	0	558.92933	11.78590	36994.5	28682.7	36994.5	28682.7
405/647	32043.3	30500.2	32043.3	30500.2	4576.83984	26286.69336	305.94641	-66.92621	1.17221	5003.33740	28911.56250	155	1	-1	-2	0	0	699.22604	13.51549	32043.3	30500.2	32043.3	30500.2
405/647	31278.5	31672.6	31278.5	31672.6	8669.51172	66953.32031	354.77170	-10.65016	1.19909	4306.81104	67996.72656	155	1	-1	6	0	0	1780.95832	7.34357	31278.5	31672.6	31278.5	31672.6
405/647	25664.7	4188.7	25664.7	4188.7	4244.26074	121362.46875	290.25641	-64.38424	1.08796	4513.41992	144446.03125	156	4	-1	-3	0	0	3228.24167	5.21804	25664.7	4188.7	25664.7	4188.7
405/647	5424.0	5757.2	5424.0	5757.2	3233.20459	18551.96875	305.80081	0.00000	1.19127	8130.58008	21885.50000	156	1	-1	10	0	0	493.48237	22.96979	5424.0	5757.2	5424.0	5757.2
405/647	20568.8	7676.4	20568.8	7676.4	14889.40137	96513.34375	325.02390	10.56122	1.03024	4696.49658	98384.58594	156	1	-1	5	0	0	2567.25494	4.90723	20568.8	7676.4	20568.8	7676.4
405/647	13396.6	9248.9	13396.6	9248.9	7668.65625	42460.41406	300.39502	-88.81599	1.12726	5933.63721	45794.06250	156	1	-1	6	0	0	1129.44701	9.14336	13396.6	9248.9	13396.6	9248.9
405/647	23743.3	10924.3	23743.3	10924.3	3426.51807	26048.18945	351.98364	74.38303	1.13130	4787.95313	32766.17188	156	1	-1	-2	0	0	692.88184	17.24260	23743.3	10924.3	23743.3	10924.3
405/647	21846.2	15292.4	21846.2	15292.4	2097.38599	18208.05273	376.14282	-88.78693	1.28544	4526.30713	22332.32031	156	1	-1	10	0	0	484.33420	26.59000	21846.2	15292.4	21846.2	15292.4
405/647	10725.5	16609.0	10725.5	16609.0	5827.01807	126762.59375	333.28397	29.61678	1.07185	5063.53711	128747.14844	156	2	-1	5	0	0	3371.88499	5.17516	10725.5	16609.0	10725.5	16609.0
405/647	30363.2	16657.6	30363.2	16657.6	12602.62988	83985.28125	329.55753	10.34102	1.27357	5764.90381	82772.40625	156	1	-1	7	0	0	2234.00848	5.94295	30363.2	16657.6	30363.2	16657.6
405/647	10391.3	17627.8	10391.3	17627.8	7611.98340	46954.67969	317.06677	46.77275	1.12551	5239.32861	51034.78125	156	1	-1	7	0	0	1248.99448	8.78405	10391.3	17627.8	10391.3	17627.8
405/647	39013.2	18292.8	39013.2	18292.8	3710.77734	20242.86719	298.16989	-4.41219	1.22887	4964.95020	23752.24219	156	1	-1	-7	0	0	538.46027	16.30540	39013.2	18292.8	39013.2	18292.8
405/647	28802.3	19941.2	28802.3	19941.2	2868.84717	21611.75391	350.38986	26.07053	1.09541	11331.66504	21590.37500	156	1	-1	6	0	0	574.87265	29.99279	28802.3	19941.2	28802.3	19941.2
405/647	29778.5	20414.7	29778.5	20414.7	2384.50000	16796.81055	338.82462	-80.95242	1.01034	10278.18750	17878.31250	156	1	-1	10	0	0	446.79516	34.27991	29778.5	20414.7	29778.5	20414.7
405/647	22849.1	25525.9	22849.1	25525.9	2798.04834	20524.39063	345.75443	-75.76427	1.13422	18000.31641	23663.09375	156	1	-1	-4	0	0	545.94879	38.28163	22849.1	25525.9	22849.1	25525.9
405/647	21394.3	26668.5	21394.3	26668.5	2649.05396	9851.79688	246.19124	84.86717	1.11927	11748.97363	10867.65625	156	1	-1	-2	0	0	262.05780	33.02142	21394.3	26668.5	21394.3	26668.5
405/647	24015.4	27758.6	24015.4	27758.6	3206.91846	13614.16016	263.03387	55.97308	1.06625	9239.79395	16526.15625	156	1	-1	-2	0	0	362.13666	24.56413	24015.4	27758.6	24015.4	27758.6
405/647	35578.0	28280.1	35578.0	28280.1	14333.57324	101746.17188	340.12772	-36.44034	1.10023	4622.13428	101754.64063	156	1	-1	5	0	0	2706.44817	5.02399	35578.0	28280.1	35578.0	28280.1
405/647	26571.2	29282.8	26571.2	29282.8	7902.19971	131555.26563	335.51984	0.00000	1.01259	5497.72656	138711.51563	156	3	-1	5	0	0	3499.37007	6.03940	26571.2	29282.8	26571.2	29282.8
405/647	20866.6	36178.2	20866.6	36178.2	2473.66284	8358.78320	234.67212	-29.47531	1.17964	4529.34180	13833.45313	156	1	-1	-4	0	0	222.34363	22.90069	20866.6	36178.2	20866.6	36178.2
405/647	22148.4	8395.9	22148.4	8395.9	8435.26367	69961.02344	367.65375	-37.98680	1.19163	4554.33691	70699.57813	157	1	-1	6	0	0	1860.96322	7.64658	22148.4	8395.9	22148.4	8395.9
405/647	9645.1	9502.1	9645.1	9502.1	6299.26123	40471.16406	323.58490	-5.53787	1.07433	4640.13818	44824.54688	157	1	-1	-4	0	0	1076.53296	9.89191	9645.1	9502.1	9645.1	9502.1
405/647	19373.9	9473.8	19373.9	9473.8	5934.33789	47797.37500	362.30652	21.71619	1.06237	5125.09961	47021.50781	157	1	-1	5	0	0	1271.41018	10.79530	19373.9	9473.8	19373.9	9473.8
405/647	22008.5	10588.6	22008.5	10588.6	3283.63062	29752.69531	384.27863	84.13651	1.03117	4805.29150	31878.71094	157	1	-1	-4	0	0	791.42170	17.94553	22008.5	10588.6	22008.5	10588.6
405/647	12987.8	11097.9	12987.8	11097.9	2098.32422	6059.55420	216.94231	-74.33095	1.24748	7187.96191	8304.95313	157	1	-1	-2	0	0	161.18414	32.94175	12987.8	11097.9	12987.8	11097.9
405/647	13772.9	11151.9	13772.9	11151.9	2359.59497	22559.94336	394.73941	45.50278	1.01814	6189.04834	21557.79688	157	1	-1	7	0	0	600.09449	27.36140	13772.9	11151.9	13772.9	11151.9
405/647	29445.1	18998.4	29445.1	18998.4	5637.40283	49643.05469	378.83487	13.50679	1.27649	8225.07910	46423.01563	157	1	-1	9	0	0	1320.50525	13.68026	29445.1	18998.4	29445.1	18998.4
405/647	20674.6	25749.8	20674.6	25749.8	9073.48145	167951.20313	347.31439	-1.47860	1.09761	10526.30957	168981.76563	157	3	-1	5	0	0	4467.50200	6.68997	20674.6	25749.8	20674.6	25749.8
405/647	36246.9	26689.2	36246.9	26689.2	3680.26782	23113.79102	319.93085	-65.94942	1.10819	4585.25000	26667.75000	157	1	-1	-2	0	0	614.82684	15.88194	36246.9	26689.2	36246.9	26689.2
405/647	37266.4	27320.4	37266.4	27320.4	7039.36816	189425.76563	336.89459	4.85358	1.25551	4613.29053	188138.46875	157	2	-1	5	0	0	5038.72537	3.69939	37266.4	27320.4	37266.4	27320.4
405/647	23741.7	28424.4	23741.7	28424.4	6742.77832	475759.37500	325.79736	82.77170	1.17059	6916.60449	499454.93750	157	11	-1	-2	0	0	12655.19938	3.31508	23741.7	28424.4	23741.7	28424.4
405/647	33240.8	30143.1	33240.8	30143.1	2517.64526	18549.91406	346.52448	-37.00513	1.25714	4618.30908	24787.27344	157	1	-1	6	0	0	493.42771	22.60510	33240.8	30143.1	33240.8	30143.1
405/647	22077.3	30964.3	22077.3	30964.3	2502.68286	7341.72949	218.65353	90.00000	1.28918	4549.25830	15181.53906	157	1	-1	10	0	0	195.29000	22.72786	22077.3	30964.3	22077.3	30964.3
405/647	3803.2	7339.3	3803.2	7339.3	5084.42822	29019.49414	304.98895	0.00000	1.08123	7741.83154	30923.21875	158	1	-1	8	0	0	771.91854	14.70152	3803.2	7339.3	3803.2	7339.3
405/647	11794.9	9072.4	11794.9	9072.4	7635.17529	35868.36328	276.69830	-57.95708	1.13076	5494.01465	40534.64063	158	1	-1	7	0	0	954.09846	8.94226	11794.9	9072.4	11794.9	9072.4
405/647	19456.2	10156.3	19456.2	10156.3	2413.23438	51251.46484	289.30984	-65.05043	1.08229	4933.29004	69948.01563	158	4	-1	-4	0	0	1363.28896	11.75416	19456.2	10156.3	19456.2	10156.3
405/647	14598.9	11557.3	14598.9	11557.3	14275.79883	92124.70313	324.30084	81.81134	1.02275	5801.20410	94027.89063	158	1	-1	-4	0	0	2450.51710	5.38681	14598.9	11557.3	14598.9	11557.3
405/647	15015.0	12921.7	15015.0	12921.7	5451.04639	49731.35938	385.59860	-15.22238	1.21722	4857.75391	49542.15625	158	1	-1	5	0	0	1322.85416	11.39063	15015.0	12921.7	15015.0	12921.7
405/647	19224.6	13184.5	19224.6	13184.5	3358.24756	14304.69238	263.47726	43.26500	1.17787	5063.47119	20178.21875	158	1	-1	-5	0	0	380.50482	18.05383	19224.6	13184.5	19224.6	13184.5
405/647	19056.3	14499.7	19056.3	14499.7	2234.25342	14959.60254	330.33456	57.54467	1.22974	4492.45947	18759.51563	158	1	-1	10	0	0	397.92543	24.99177	19056.3	14499.7	19056.3	14499.7
405/647	14177.8	15376.1	14177.8	15376.1	2320.37695	6260.51367	209.69397	35.78726	1.22299	4830.42383	12076.40625	158	1	-1	-3	0	0	166.52966	25.05559	14177.8	15376.1	14177.8	15376.1
405/647	10005.7	15808.9	10005.7	15808.9	8203.34668	61992.32813	350.94064	12.09223	1.14448	4539.48291	62057.92969	158	1	-1	5	0	0	1648.99593	7.82570	10005.7	15808.9	10005.7	15808.9
405/647	26674.1	17142.4	26674.1	17142.4	2314.92212	5890.24854	203.63802	75.36290	1.08951	6107.78320	8908.42188	158	1	-1	-6	0	0	156.68061	27.87806	26674.1	17142.4	26674.1	17142.4
405/647	32408.2	17999.5	32408.2	17999.5	8819.49219	65922.91406	349.02509	-5.91336	1.13604	5312.28320	66915.92188	158	1	-1	6	0	0	1753.54951	7.77004	32408.2	17999.5	32408.2	17999.5
405/647	39037.8	18309.8	39037.8	18309.8	3987.88721	87482.29688	336.29440	-62.85564	1.11833	4568.24951	105199.04688	158	4	-1	-4	0	0	2327.02910	9.13342	39037.8	18309.8	39037.8	18309.8
405/647	28717.4	19838.2	28717.4	19838.2	3291.12451	26798.44922	278.34558	-3.39177	1.19342	11318.74316	29349.84375	158	2	-1	-1	0	0	712.83875	21.58833	28717.4	19838.2	28717.4	19838.2
405/647	39972.3	19954.8	39972.3	19954.8	2470.01587	7128.30957	216.87207	-69.79455	1.20935	4566.55176	14576.20313	158	1	-1	-3	0	0	189.61303	23.04907	39972.3	19954.8	39972.3	19954.8
405/647	23985.2	23038.0	23985.2	23038.0	16323.70605	209539.71875	266.12689	21.66872	1.19451	8218.46875	217223.82813	158	3	-1	5	0	0	5573.75652	3.16989	23985.2	23038.0	23985.2	23038.0
405/647	15027.6	24433.6	15027.6	24433.6	2419.80786	16150.42871	329.80847	-53.76342	1.15948	4605.94922	21053.26563	158	1	-1	-3	0	0	429.60140	23.44315	15027.6	24433.6	15027.6	24433.6
405/647	22707.1	26076.2	22707.1	26076.2	3460.25513	20044.49805	307.25839	-2.12783	1.05605	18929.25781	19058.56250	158	1	-1	-1	0	0	533.18365	31.86898	22707.1	26076.2	22707.1	26076.2
405/647	26275.9	28491.6	26275.9	28491.6	12971.20898	74064.04688	305.05188	71.09314	1.03474	6447.11719	75228.06250	158	1	-1	-2	0	0	1970.10365	6.02810	26275.9	28491.6	26275.9	28491.6
405/647	24641.7	29546.0	24641.7	29546.0	2631.27319	14610.48633	300.82199	-85.95874	1.02595	6256.87939	17066.01563	158	1	-1	-2	0	0	388.63894	24.83280	24641.7	29546.0	24641.7	29546.0
405/647	13167.6	30210.2	13167.6	30210.2	2201.42603	8280.85254	247.59718	-87.63315	1.22901	4502.32861	11434.78125	158	1	-1	7	0	0	220.27068	25.45047	13167.6	30210.2	13167.6	30210.2
405/647	1962.5	35704.0	1962.5	35704.0	2256.95752	12295.83594	297.97345	73.18163	1.28278	4469.95215	12880.19531	158	1	-1	9	0	0	327.06924	24.72515	1962.5	35704.0	1962.5	35704.0
405/647	26404.5	39150.2	26404.5	39150.2	4040.74268	13677.23730	234.87068	-44.64822	1.27247	4485.72119	14459.96875	158	1	-1	10	0	0	363.81451	14.55598	26404.5	39150.2	26404.5	39150.2
405/647	9216.9	816.9	9216.9	816.9	5710.05322	82920.03125	256.53925	0.19792	1.10460	4521.53027	105142.70313	159	5	-1	6	0	0	2205.67283	6.42145	9216.9	816.9	9216.9	816.9
405/647	5491.9	5803.1	5491.9	5803.1	6039.22754	29911.97070	284.11362	-71.51347	1.18840	7720.93994	35412.50000	159	1	-1	-2	0	0	795.65842	12.55297	5491.9	5803.1	5491.9	5803.1
405/647	11019.7	8244.2	11019.7	8244.2	28465.83984	162822.26563	305.31992	8.80477	1.05114	5092.32910	161422.78125	159	1	-1	5	0	0	4331.07227	3.11751	11019.7	8244.2	11019.7	8244.2
405/647	27381.3	10029.4	27381.3	10029.4	2176.45264	6064.92822	213.10736	39.44413	1.04856	4559.66260	14616.43750	159	1	-1	-3	0	0	161.32709	25.93433	27381.3	10029.4	27381.3	10029.4
405/647	23730.5	10893.7	23730.5	10893.7	3841.44287	16843.65625	267.31985	14.97357	1.20078	5085.63330	20681.16406	159	1	-1	7	0	0	448.04126	15.98474	23730.5	10893.7	23730.5	10893.7
405/647	15850.5	10996.4	15850.5	10996.4	2342.00928	11100.86719	277.93573	90.00000	1.06130	4695.19336	17299.16406	159	1	-1	8	0	0	295.28307	24.42145	15850.5	10996.4	15850.5	10996.4
405/647	10097.4	17649.2	10097.4	17649.2	6000.26123	45837.38281	352.84589	-73.95329	1.05179	4576.65625	47528.59375	159	1	-1	-4	0	0	1219.27438	10.24986	10097.4	17649.2	10097.4	17649.2
405/647	28044.1	18448.2	28044.1	18448.2	11949.89063	79930.78906	330.16824	-30.92923	1.21333	8806.46973	79693.25000	159	1	-1	7	0	0	2126.15899	7.18028	28044.1	18448.2	28044.1	18448.2
405/647	29588.9	20538.5	29588.9	20538.5	3108.74438	8057.72656	205.52942	71.86662	1.26218	11071.69629	10709.59375	159	1	-1	-3	0	0	214.33553	27.57215	29588.9	20538.5	29588.9	20538.5
405/647	22635.1	25224.2	22635.1	25224.2	2795.87549	7442.58496	208.28751	-7.43877	1.10351	17707.41797	6232.56250	159	1	-1	-2	0	0	197.97276	38.10059	22635.1	25224.2	22635.1	25224.2
405/647	23430.3	27439.4	23430.3	27439.4	4226.48340	77133.46094	345.03290	-79.37827	1.14311	10404.96289	75783.84375	159	2	-1	-2	0	0	2051.75006	11.39050	23430.3	27439.4	23430.3	27439.4
405/647	19984.0	30885.5	19984.0	30885.5	2089.93481	5563.69238	208.29335	-48.19446	1.28813	4586.30762	11153.31250	159	1	-1	-3	0	0	147.99422	27.02224	19984.0	30885.5	19984.0	30885.5
405/647	26048.6	33678.0	26048.6	33678.0	3539.84595	29909.79492	371.08618	36.19452	1.15265	5150.91504	32452.12500	159	1	-1	-5	0	0	795.60054	17.24765	26048.6	33678.0	26048.6	33678.0
405/647	26291.3	34925.4	26291.3	34925.4	39396.18359	229639.42188	308.21686	22.33524	1.18087	6540.52295	228448.92188	159	1	-1	-4	0	0	6108.40862	2.61071	26291.3	34925.4	26291.3	34925.4
405/647	19505.3	7903.2	19505.3	7903.2	3879.92773	27463.17578	339.64389	1.50281	1.18836	4653.97705	32095.57031	160	1	-1	5	0	0	730.52048	15.21734	19505.3	7903.2	19505.3	7903.2
405/647	12780.4	8367.9	12780.4	8367.9	19582.99023	114132.25000	308.19449	-8.71354	1.12835	5496.71924	114016.01563	160	1	-1	5	0	0	3035.91785	4.15870	12780.4	8367.9	12780.4	8367.9
405/647	18641.4	11200.3	18641.4	11200.3	3177.52808	24096.51563	351.55453	82.67795	1.08365	4563.41211	30039.69531	160	1	-1	-5	0	0	640.96732	18.11325	18641.4	11200.3	18641.4	11200.3
405/647	14978.0	24447.3	14978.0	24447.3	2379.58105	6036.32422	203.32758	70.64293	1.19722	5031.10791	12934.30469	160	1	-1	-2	0	0	160.56622	24.92641	14978.0	24447.3	14978.0	24447.3
405/647	8424.2	24773.4	8424.2	24773.4	2387.76489	16661.50977	337.22644	-45.55235	1.28959	4463.24902	26844.77344	160	1	-1	-5	0	0	443.19616	23.40872	8424.2	24773.4	8424.2	24773.4
405/647	30461.9	24928.0	30461.9	24928.0	2219.06152	20187.59961	385.05069	11.40207	1.14522	4505.59131	29629.21875	160	1	-1	-6	0	0	536.99015	25.15685	30461.9	24928.0	30461.9	24928.0
405/647	21287.2	26649.0	21287.2	26649.0	4276.73926	19009.74805	269.14853	-27.19981	1.01550	12154.60059	9018.00000	160	1	-1	-2	0	0	505.65930	21.13418	21287.2	26649.0	21287.2	26649.0
405/647	27160.8	29394.8	27160.8	29394.8	24156.38477	208420.23438	326.86731	29.98405	1.09665	5503.37012	207192.48438	160	2	-1	5	0	0	5543.97823	3.44473	27160.8	29394.8	27160.8	29394.8
405/647	24620.1	29492.4	24620.1	29492.4	3406.00024	24247.72266	340.62253	90.00000	1.21604	5886.64209	26349.95313	160	1	-1	10	0	0	644.98942	18.94126	24620.1	29492.4	24620.1	29492.4
